job_number,address,address_house,address_street,latitude,longitude,ycoord,xcoord,bin,bbl,boro,block,lot,dob_type,job_type,job_description,dcp_occ_category,occ_init,occ_prop,dob_occ_init,dob_occ_prop,dcp_status,dob_status,status_date,status_a,status_a_year,status_d,status_p,status_q,status_q_year,status_r,status_x,dob_bldg_type,stories_init,stories_prop,zoningsft_init,zoningsft_prop,units_init,units_prop,units_net,units_net_complete,units_net_incomplete,earliest_effectivedate,latest_effectivedate,latest_certtype,latest_cofo,u_2007_existtotal,u_2008_existtotal,u_2009_existtotal,u_2010pre_existtotal,u_2010post_existtotal,u_2011_existtotal,u_2012_existtotal,u_2013_existtotal,u_2014_existtotal,u_2015_existtotal,u_2016_existtotal,u_2017_existtotal,u_2018_existtotal,unit_change_2007,unit_change_2008,unit_change_2009,unit_change_preapr2010,unit_change_postapr2010,unit_change_2011,unit_change_2012,unit_change_2013,unit_change_2014,unit_change_2015,unit_change_2016,unit_change_2017,unit_change_2018,u_2007_netcomplete,u_2008_netcomplete,u_2009_netcomplete,u_2010pre_netcomplete,u_2010post_netcomplete,u_2011_netcomplete,u_2012_netcomplete,u_2013_netcomplete,u_2014_netcomplete,u_2015_netcomplete,u_2016_netcomplete,u_2017_netcomplete,u_2018_netcomplete,geo_cd,geo_ntacode,geo_ntaname,geo_censusblock,geo_csd,f_pfirms2015_100yr,x_dcpedited,x_mixeduse,x_dup_flag,x_dup_id,x_dup_maxstatusdate,x_dup_maxcofodate,x_geomsource,x_occsource,x_inactive,x_outlier,x_withdrawal,geom
410222511,204-27 29TH AVENUE,204-27,29TH AVENUE,40.773048,-73.786549,,,4133197,4059820007,QUEENS,05982,00075,NB,New Building,NEW TWO FAMILY DWELLING UNITS.,Residential,Empty Lot,Residential: 1 & 2 Family,,R-3,Complete,SIGNED OFF,11/10/2010 12:00:00 AM,02/06/2009,2009,02/09/2009,03/11/2009,2009-04-16,4-16,08/19/2009,11/10/2010,1-2-3 FAMILY,0,2,0,3584,0,2,2,0,0,2010-11-10,2010-11-10,C- CO,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,,,,,,,,,,,,,,false,,0,
410225778,204-27 29TH AVENUE,204-27,29TH AVENUE,40.773048,-73.786549,,,4133197,4059820007,QUEENS,05982,00075,NB,New Building,NEW TWO CAR GARAGE.,Other,Empty Lot,Garage/Miscellaneous,,U,Complete,SIGNED OFF,11/26/2010 12:00:00 AM,02/12/2009,2009,02/13/2009,02/24/2009,2009-04-16,4-16,08/19/2009,11/26/2010,1-2-3 FAMILY,0,1,0,3584,0,,,,,2010-11-26,2010-11-26,C- CO,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,0,
410226955,32-11 212 STREET,32-11,212 STREET,40.772941,-73.776548,,,4134904,4060620001,QUEENS,06062,00019,NB,New Building,PROPOSED TWO-STORY ONE-FAMILY BRICK AND FRAME DWELLING,Residential,Empty Lot,Residential: 1 & 2 Family,,R-3,Complete,SIGNED OFF,09/03/2010 12:00:00 AM,02/19/2009,2009,02/19/2009,04/28/2009,2009-05-07,5-07,06/04/2009,09/03/2010,1-2-3 FAMILY,0,2,0,2293,0,1,1,0,0,2010-09-03,2010-09-03,C- CO,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,,,,false,,0,
410231770,32-11 212 STREET,32-11,212 STREET,40.772941,-73.776548,,,4134904,4060620001,QUEENS,06062,00019,NB,New Building,"PROPOSED ONE-STORY BRICK & BLOCK, ONE CAR GARAGE",Other,Empty Lot,Garage/Miscellaneous,,U,Complete,SIGNED OFF,09/01/2010 12:00:00 AM,03/05/2009,2009,03/05/2009,04/20/2009,2009-05-07,5-07,06/04/2009,09/01/2010,1-2-3 FAMILY,0,1,0,300,0,,,,,2010-09-01,2010-09-01,C- CO,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,0,
402268069,214-81 33 AVENUE,214-81,33 AVENUE,40.772921,-73.770505,,,4134967,4060680007,QUEENS,06068,00074,NB,New Building,,Residential,Empty Lot,Residential: 1 & 2 Family,,J-3,Complete,SIGNED OFF,09/06/2011 12:00:00 AM,12/29/2005,2005,01/12/2006,06/06/2006,2006-06-07,6-07,02/02/2007,09/06/2011,1-2-3 FAMILY,0,2,0,0,0,1,1,1,0,2011-09-06,2011-09-06,C- CO,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,false,,0,
402380482,214-81 33 AVENUE,214-81,33 AVENUE,40.772921,-73.770505,,,4134967,4060680007,QUEENS,06068,00074,NB,New Building,,Other,Empty Lot,"Industrial, Storage & Utilities",,B-2,Complete,SIGNED OFF,09/19/2011 12:00:00 AM,05/10/2006,2006,05/19/2006,05/15/2006,2007-05-21,5-21,05/21/2007,09/19/2011,1-2-3 FAMILY,0,1,0,0,0,,,,,2011-09-19,2011-09-19,C- CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,0,
421170397,34-35 200TH STREET,34-35,200TH STREET,40.765957,-73.787373,,,4135209,4060790006,QUEENS,06079,00060,NB,New Building,DETACHED 2-STORY 2-FAMILY HOUSE.,Residential,Empty Lot,Residential: 1 & 2 Family,,R-3,Complete,SIGNED OFF,03/23/2018 12:00:00 AM,06/02/2015,2015,06/02/2015,08/03/2015,2015-12-04,2-04,12/08/2015,03/23/2018,1-2-3 FAMILY,0,2,0,2620,0,2,2,2,0,2018-03-23,2018-03-23,C- CO,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,,,,,,,,,,,,,,,false,,0,
421170404,34-35 200TH STREET,34-35,200TH STREET,40.765957,-73.787373,,,4135209,4060790006,QUEENS,06079,00060,NB,New Building,ACCESSORY ONE CAR GARAGE FILED IN CONJUNCTION WITH NB #421170397,Other,Empty Lot,Garage/Miscellaneous,,U,Complete,SIGNED OFF,05/18/2018 12:00:00 AM,06/03/2015,2015,06/03/2015,08/03/2015,2015-12-04,2-04,07/11/2017,05/18/2018,1-2-3 FAMILY,0,1,0,300,0,,,,,2018-05-18,2018-05-18,C- CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,0,
421305153,35-37 204TH STREET,35-37,204TH STREET,40.765898,-73.783297,,,4136124,4061490003,QUEENS,06149,00038,NB,New Building,PROPOSED 2 STORY ONE FAMILY NEW BUILDING,Residential,Empty Lot,Residential: 1 & 2 Family,,R-3,Complete,SIGNED OFF,03/08/2018 12:00:00 AM,04/01/2016,2016,04/01/2016,11/09/2016,2017-02-14,2-14,07/21/2017,03/08/2018,1-2-3 FAMILY,0,2,0,2292,0,1,1,1,0,2018-03-08,2018-03-08,C- CO,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,,,,,,,,,,,,,,,false,,0,
421305162,35-37 204TH STREET,35-37,204TH STREET,40.765898,-73.783297,,,4136124,4061490003,QUEENS,06149,00038,NB,New Building,PROPOSED NEW BUILDING - ACCESSORY DETACHED ONE CAR GARAGE,Other,Empty Lot,Garage/Miscellaneous,,U,Complete,SIGNED OFF,03/08/2018 12:00:00 AM,04/01/2016,2016,04/01/2016,11/28/2016,2017-02-14,2-14,10/17/2017,03/08/2018,1-2-3 FAMILY,0,1,0,308,0,,,,,2018-03-08,2018-03-08,C- CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,0,
402417210,36-20 210 STREET,36-20,210 STREET,40.766722,-73.776670,,,4136387,4061650001,QUEENS,06165,00017,NB,New Building,,Residential,Empty Lot,Residential: 1 & 2 Family,,J-3,Complete,SIGNED OFF,08/17/2010 12:00:00 AM,07/10/2006,2006,07/13/2006,07/13/2006,2006-09-01,9-01,09/07/2007,08/17/2010,1-2-3 FAMILY,0,3,0,0,0,1,1,1,0,2009-09-11,2010-08-17,C- CO,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,false,,0,
402587955,36-20 210 STREET,36-20,210 STREET,40.766722,-73.776670,,,4136387,4061650001,QUEENS,06165,00017,NB,New Building,,Other,Empty Lot,"Industrial, Storage & Utilities",,B-2,Complete,SIGNED OFF,09/03/2010 12:00:00 AM,05/04/2007,2007,05/09/2007,07/06/2007,2008-04-28,4-28,04/28/2008,09/03/2010,1-2-3 FAMILY,0,1,0,0,0,,,,,2010-09-03,2010-09-03,C- CO,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,0,
402306125,213-50 35 AVENUE,213-50,35 AVENUE,40.769030,-73.773460,,,4136511,4061730001,QUEENS,06173,00011,NB,New Building,,Other,Empty Lot,"Industrial, Storage & Utilities",,B-2,Complete,SIGNED OFF,05/22/2008 12:00:00 AM,03/16/2006,2006,12/06/2006,01/11/2007,2007-02-05,2-05,02/05/2007,05/22/2008,1-2-3 FAMILY,0,1,0,440,00000,00000,0,0,0,2008-05-22,2008-05-22,C- CO,0,00000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,false,,0,
402306134,213-50 35 AVENUE,213-50,35 AVENUE,40.769030,-73.773460,,,4136511,4061730001,QUEENS,06173,00011,NB,New Building,,Residential,Empty Lot,Residential: 1 & 2 Family,,J-3,Complete,SIGNED OFF,05/22/2008 12:00:00 AM,03/16/2006,2006,03/24/2006,03/30/2006,2006-05-02,5-02,12/19/2006,05/22/2008,1-2-3 FAMILY,0,2,0,0,0,2,2,2,0,2008-05-22,2008-05-22,C- CO,2,0,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,false,,0,
401982020,214-11 36 AVENUE,214-11,36 AVENUE,40.768380,-73.771221,,,4136540,4061740002,QUEENS,06174,00023,NB,New Building,SEE SECTION 16.,Residential,Empty Lot,Residential: 1 & 2 Family,,J-3,Complete,SIGNED OFF,01/18/2007 12:00:00 AM,08/09/2004,2004,08/27/2004,08/27/2004,2004-11-30,1-30,03/02/2005,01/18/2007,1-2-3 FAMILY,0,2,0,0,0,2,2,2,0,2007-01-18,2007-01-18,C- CO,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,false,,0,
402129068,214-11 36 AVENUE,214-11,36 AVENUE,40.768380,-73.771221,,,4136540,4061740002,QUEENS,06174,00023,NB,New Building,,Other,Empty Lot,"Industrial, Storage & Utilities",,B-2,Complete,SIGNED OFF,01/17/2007 12:00:00 AM,05/03/2005,2005,05/04/2005,05/04/2005,2005-07-13,7-13,07/13/2005,01/17/2007,1-2-3 FAMILY,0,1,0,0,0,,,,,2007-01-17,2007-01-17,C- CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,0,
402528421,36-18 CORPORAL STONE STREET,36-18,CORPORAL STONE STREET,40.768049,-73.771615,,,4136565,4061760002,QUEENS,06176,00025,NB,New Building,,Other,Empty Lot,"Industrial, Storage & Utilities",,B-2,Complete,SIGNED OFF,06/24/2008 12:00:00 AM,01/22/2007,2007,01/23/2007,03/21/2007,2007-06-21,6-21,07/31/2007,06/24/2008,OTHERS,0,1,0,0,0,,,,,2008-06-24,2008-06-24,C- CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,0,
402528430,36-18 CORPORAL STONE STREET,36-18,CORPORAL STONE STREET,40.768049,-73.771615,,,4136565,4061760002,QUEENS,06176,00025,NB,New Building,,Residential,Empty Lot,Residential: 1 & 2 Family,,J-3,Complete,SIGNED OFF,06/23/2008 12:00:00 AM,01/22/2007,2007,01/24/2007,03/23/2007,2007-06-21,6-21,07/18/2007,06/23/2008,1-2-3 FAMILY,0,2,0,0,0,2,2,2,0,2008-06-23,2008-06-23,C- CO,2,0,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,false,,0,
420044650,215-08 35 AVE.,215-08,35 AVE.,40.769805,-73.769797,,,4136625,4061790000,QUEENS,06179,00004,NB,New Building,FILING FOR NEW BUILDING OF 2 STORY & 2 DWELLING UNIT.,Residential,Empty Lot,Residential: 1 & 2 Family,,R-3,Complete,SIGNED OFF,10/21/2015 12:00:00 AM,06/30/2009,2009,06/30/2009,09/14/2009,2009-11-20,1-20,03/12/2010,10/21/2015,1-2-3 FAMILY,0,2,0,2772,0,2,2,2,0,2015-10-21,2015-10-21,C- CO,2,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,0,0,0,,,,,,,,,,,,,,,false,,0,
420045409,215-08 35 AVE.,215-08,35 AVE.,40.769805,-73.769797,,,4136625,4061790000,QUEENS,06179,00004,NB,New Building,NEW BUILDING FOR GARAGE IN CONJUNCTION WITH NB #420044650,Other,Empty Lot,"Industrial, Storage & Utilities",,S-2,Complete,SIGNED OFF,10/21/2015 12:00:00 AM,06/30/2009,2009,07/01/2009,09/10/2009,2009-11-20,1-20,11/20/2009,10/21/2015,OTHERS,0,1,0,300,0,,,,,2015-10-21,2015-10-21,C- CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,0,
401995720,36-29 215 PLACE,36-29,215 PLACE,40.768499,-73.768845,,,4136707,4061830004,QUEENS,06183,00046,NB,New Building,PROPOSED 10' CURB CUT WITH (2) 1'6' SPLA YS ON THE EAST SIDE OF 215TH PL CE. DISTANCE 252'-6' SOUTH OF THE CORNER  FORMED BY INTERSECTION OF 215TH PLACE 36TH AVE.,Residential,Empty Lot,Residential: 1 & 2 Family,,J-3,Complete,SIGNED OFF,03/11/2010 12:00:00 AM,08/24/2004,2004,01/12/2005,01/24/2005,2005-01-25,1-25,03/06/2007,03/11/2010,1-2-3 FAMILY,0,2,0,0,0,2,2,2,0,2009-05-12,2010-03-11,C- CO,2,0,0,2,2,2,2,2,2,2,2,2,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,-2,-2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,false,,0,
402089280,36-29 215 PLACE,36-29,215 PLACE,40.768499,-73.768845,,,4136707,4061830004,QUEENS,06183,00046,NB,New Building,,Other,Empty Lot,"Industrial, Storage & Utilities",,B-2,Complete,SIGNED OFF,03/11/2010 12:00:00 AM,02/15/2005,2005,02/15/2005,02/15/2005,2005-02-15,2-15,02/15/2005,03/11/2010,1-2-3 FAMILY,0,1,0,0,0,,,,,2009-05-12,2010-03-11,C- CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,0,
420033136,217-05 CORBETT ROAD,217-05,CORBETT ROAD,40.769985,-73.766901,,,4136742,4061850005,QUEENS,06185,00053,NB,New Building,TO ERECT AN ONE FAMILY NEW BUILDING.,Residential,Empty Lot,Residential: 1 & 2 Family,,R-3,Complete,SIGNED OFF,04/28/2011 12:00:00 AM,06/19/2009,2009,06/19/2009,09/28/2009,2009-10-06,0-06,11/06/2009,04/28/2011,1-2-3 FAMILY,0,2,0,2466,0,1,1,1,0,2011-04-28,2011-04-28,C- CO,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,false,,1,
420070611,217-05 CORBETT ROAD,217-05,CORBETT ROAD,40.769985,-73.766901,,,4136742,4061850005,QUEENS,06185,00053,NB,New Building,PROPOSED ONE CAR GARAGE NEW BUILDING.,Other,Empty Lot,Garage/Miscellaneous,,U,Complete,SIGNED OFF,04/15/2011 12:00:00 AM,08/24/2009,2009,08/24/2009,11/10/2009,2009-12-16,2-16,03/12/2010,04/15/2011,1-2-3 FAMILY,0,1,0,264,0,0,0,0,0,2011-04-15,2011-04-15,C- CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,false,,1,
401645948,38-20 223 STREET,38-20,223 STREET,40.767910,-73.761247,,,4136903,4061950001,QUEENS,06195,00018,NB,New Building,,Residential,Empty Lot,Residential: 1 & 2 Family,,J-3,Complete,SIGNED OFF,11/24/2008 12:00:00 AM,05/30/2003,2003,06/02/2003,12/09/2003,2003-12-12,2-12,08/18/2004,11/24/2008,1-2-3 FAMILY,0,2,0,0,0,1,1,1,0,2008-11-24,2008-11-24,C- CO,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,false,,0,
401863890,38-20 223 STREET,38-20,223 STREET,40.767910,-73.761247,,,4136903,4061950001,QUEENS,06195,00018,NB,New Building,,Other,Empty Lot,"Industrial, Storage & Utilities",,B-2,Complete,SIGNED OFF,11/24/2008 12:00:00 AM,04/23/2004,2004,04/27/2004,06/17/2004,2004-07-29,7-29,07/29/2004,11/24/2008,1-2-3 FAMILY,0,1,0,0,0,,,,,2008-11-24,2008-11-24,C- CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,0,
421023699,39-03 210 STREET,39-03,210 STREET,40.764101,-73.775246,,,4137368,4062250000,QUEENS,06225,00001,NB,New Building,NB DETACHED 3-STORY 2-FAMILY HOUSE.,Residential,Empty Lot,Residential: 1 & 2 Family,,R-3,Complete,SIGNED OFF,09/06/2016 12:00:00 AM,09/12/2014,2014,09/12/2014,02/18/2015,2015-03-26,3-26,05/04/2015,09/06/2016,1-2-3 FAMILY,0,3,0,5370,0,2,2,2,0,2016-09-06,2016-09-06,C- CO,2,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,0,0,,,,,,,,,,,,,,,false,,0,
421023706,39-03 210TH STREET,39-03,210TH STREET,40.764101,-73.775246,,,4137368,4062250000,QUEENS,06225,00001,NB,New Building,NB DETACHED ACCESSORY 1-CAR GARAGE FILED IN CONJUNCTION WITH NB #421023699,Other,Empty Lot,Garage/Miscellaneous,,U,Complete,SIGNED OFF,09/06/2016 12:00:00 AM,09/12/2014,2014,09/12/2014,01/22/2015,2015-03-30,3-30,05/04/2015,09/06/2016,1-2-3 FAMILY,0,1,0,300,0,,,,,2016-09-06,2016-09-06,C- CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,0,
410107049,39-10 211 STREET,39-10,211 STREET,40.764324,-73.774382,,,4137370,4062250001,QUEENS,06225,00010,NB,New Building,NEW ONE CAR GARAGE AND CUBE CUT,Other,Empty Lot,"Industrial, Storage & Utilities",,B-2,Complete,SIGNED OFF,01/11/2010 12:00:00 AM,05/02/2008,2008,05/02/2008,05/19/2008,2008-07-24,7-24,07/24/2008,01/11/2010,OTHERS,0,1,0,280,0,,,,,2010-01-11,2010-01-11,C- CO,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,0,
410107058,39-10 211 STREET,39-10,211 STREET,40.764324,-73.774382,,,4137370,4062250001,QUEENS,06225,00010,NB,New Building,"NEW 3 STORY, 2 FAMILY DWELLING UNITS",Residential,Empty Lot,Residential: 1 & 2 Family,,J-3,Complete,SIGNED OFF,01/11/2010 12:00:00 AM,05/02/2008,2008,05/02/2008,07/14/2008,2008-07-25,7-25,10/01/2008,01/11/2010,1-2-3 FAMILY,0,3,0,5458,0,2,2,0,0,2010-01-11,2010-01-11,C- CO,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,,,,,,,,,,,,,,false,,0,
410062006,38-27 CORPORAL STONE STREET,38-27,CORPORAL STONE STREET,40.766352,-73.771112,,,4137590,4062390000,QUEENS,06239,00006,NB,New Building,,Other,Empty Lot,"Industrial, Storage & Utilities",,B-2,Complete,SIGNED OFF,09/27/2011 12:00:00 AM,02/04/2008,2008,02/07/2008,02/25/2008,2008-08-20,8-20,08/20/2008,09/27/2011,1-2-3 FAMILY,0,1,0,0,0,,,,,2011-09-27,2011-09-27,C- CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,0,
410062015,38-27 CORPORAL STONE STREET,38-27,CORPORAL STONE STREET,40.766352,-73.771112,,,4137590,4062390000,QUEENS,06239,00006,NB,New Building,,Residential,Empty Lot,Residential: 1 & 2 Family,,J-3,Complete,SIGNED OFF,08/30/2011 12:00:00 AM,02/04/2008,2008,02/11/2008,04/10/2008,2008-08-05,8-05,12/31/2008,08/30/2011,1-2-3 FAMILY,0,2,0,0,0,2,2,2,0,2011-08-30,2011-08-30,C- CO,2,0,0,0,0,0,2,2,2,2,2,2,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,false,,0,
421040411,215-43 40 AVENUE,215-43,40 AVENUE,40.764903,-73.767518,,,4137741,4062480003,QUEENS,06248,00030,NB,New Building,CONSTRUCT ONE STORY MASONRY TWO CAR GARAGE. OBTAIN NEW CERTIFICATE OF OCCUPANCY,Other,Empty Lot,Garage/Miscellaneous,,U,Complete,SIGNED OFF,09/20/2016 12:00:00 AM,12/30/2014,2014,12/30/2014,04/29/2015,2016-03-09,3-09,03/16/2016,09/20/2016,1-2-3 FAMILY,0,1,0,399,0,,,,,2016-09-20,2016-09-20,C- CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,0,
421040420,215-43 40 AVENUE,215-43,40 AVENUE,40.764903,-73.767518,,,4137741,4062480003,QUEENS,06248,00030,NB,New Building,CONSTRUCT TWO FAMILY TWO STORY NEW BUILDING. OBTAIN NEW CERTIFICATE OF OCCUPANCY,Residential,Empty Lot,Residential: 1 & 2 Family,,R-3,Complete,SIGNED OFF,09/26/2016 12:00:00 AM,12/30/2014,2014,12/30/2014,05/07/2015,2015-05-27,5-27,10/23/2015,09/26/2016,1-2-3 FAMILY,0,2,0,3834,0,2,2,2,0,2016-09-26,2016-09-26,C- CO,2,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,0,0,,,,,,,,,,,,,,,false,,0,
402199438,207-01 43 AVENUE,207-01,43 AVENUE,40.759622,-73.776893,,,4138071,4062710003,QUEENS,06271,00038,NB,New Building,,Residential,Empty Lot,Residential: 1 & 2 Family,,J-3,Complete,SIGNED OFF,04/22/2008 12:00:00 AM,08/25/2005,2005,08/29/2005,01/06/2006,2006-01-06,1-06,06/01/2006,04/22/2008,1-2-3 FAMILY,0,3,0,0,0,1,1,1,0,2008-04-22,2008-04-22,C- CO,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,false,,0,
402289091,207-01 43 AVENUE,207-01,43 AVENUE,40.759622,-73.776893,,,4138071,4062710003,QUEENS,06271,00038,NB,New Building,,Other,Empty Lot,"Industrial, Storage & Utilities",,B-2,Complete,SIGNED OFF,04/21/2008 12:00:00 AM,02/10/2006,2006,02/10/2006,11/30/2007,2007-12-07,2-07,12/07/2007,04/21/2008,1-2-3 FAMILY,0,1,0,0,0,,,,,2008-04-21,2008-04-21,C- CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,0,
421056369,42-19 216 ST,42-19,216 ST,40.762842,-73.766265,,,4138443,4063070000,QUEENS,06307,00009,NB,New Building,NEW 2 STORY 2 FAMILY DWELLING.,Residential,Empty Lot,Residential: 1 & 2 Family,,R-3,Complete,SIGNED OFF,08/01/2017 12:00:00 AM,02/11/2015,2015,02/11/2015,09/02/2015,2015-11-19,1-19,11/27/2015,08/01/2017,1-2-3 FAMILY,0,2,0,2448,0,2,2,2,0,2017-08-01,2017-08-01,C- CO,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,,,,,,,,,,,,,,,false,,0,
421061139,42-19 216 ST,42-19,216 ST,40.762842,-73.766265,,,4138443,4063070000,QUEENS,06307,00009,NB,New Building,NEW ONE CAR GARAGE AT REAR YARD.OBTAIN NEW C OF O,Other,Empty Lot,Garage/Miscellaneous,,U,Complete,SIGNED OFF,08/01/2017 12:00:00 AM,06/30/2015,2015,06/30/2015,07/28/2015,2015-11-19,1-19,10/04/2016,08/01/2017,1-2-3 FAMILY,0,1,0,236,0,0,0,0,0,2017-08-01,2017-08-01,C- CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,false,,0,
